tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1034306,movie,Dorothy Mills,Dorothy Mills,0,2008,\N,102,"Drama,Horror,Mystery",6.0,5144.0
tt5461956,movie,The Clapper,The Clapper,0,2017,\N,89,Comedy,5.1,5085.0
tt1925479,movie,Officer Down,Officer Down,0,2013,\N,98,"Crime,Drama",5.5,5038.0
tt4680980,movie,Lavender,Lavender,0,2016,\N,92,"Drama,Thriller",5.3,5019.0
tt3603808,movie,The Diabolical,The Diabolical,0,2015,\N,86,"Horror,Sci-Fi",4.7,4995.0
tt3899516,movie,Those People,Those People,0,2015,\N,89,"Drama,Romance",6.5,4970.0
tt0415778,movie,End Game,End Game,0,2006,\N,93,"Action,Crime,Drama",5.1,4947.0
tt2707848,movie,Saint Laurent,Saint Laurent,0,2014,\N,150,"Biography,Drama,Romance",6.2,4927.0
tt2900624,movie,All Hallows' Eve,All Hallows' Eve,0,2013,\N,83,"Horror,Thriller",5.0,4896.0
tt6129302,movie,Bhavesh Joshi Superhero,Bhavesh Joshi Superhero,0,2018,\N,154,"Action,Drama",7.6,4886.0
tt4906984,movie,Azhar,Azhar,0,2016,\N,130,"Biography,Drama,Sport",5.8,4876.0
tt0087452,movie,Iceman,Iceman,0,1984,\N,100,"Drama,Sci-Fi",6.1,4866.0
tt5427032,movie,Osman Pazarlama,Osman Pazarlama,0,2016,\N,114,Comedy,3.3,4815.0
tt0305568,movie,Fanfan,Fanfan la Tulipe,0,2003,\N,97,"Adventure,Comedy,Romance",5.7,4774.0
tt6485928,movie,The Land of Steady Habits,The Land of Steady Habits,0,2018,\N,98,"Comedy,Drama",6.2,4767.0
tt5278460,movie,Audrie & Daisy,Audrie & Daisy,0,2016,\N,95,Documentary,7.2,4766.0
tt3652862,movie,Morris from America,Morris from America,0,2016,\N,91,"Comedy,Drama,Romance",6.2,4764.0
tt3881680,movie,Waffle Street,Waffle Street,0,2015,\N,86,"Comedy,Drama",6.2,4753.0
tt2552394,movie,Barney Thomson,The Legend of Barney Thomson,0,2015,\N,96,"Comedy,Crime",6.3,4746.0
tt2337841,movie,Bottom of the World,Bottom of the World,0,2017,\N,85,"Drama,Mystery,Thriller",5.4,4635.0
tt2142883,movie,Sen Kimsin?,Sen Kimsin?,0,2012,\N,101,"Comedy,Crime",5.1,4624.0
tt2481496,movie,Mercy,Mercy,0,2014,\N,79,"Horror,Thriller",5.0,4622.0
tt1848771,movie,Aarakshan,Aarakshan,0,2011,\N,164,Drama,6.2,4614.0
tt1774591,movie,Teenage Cocktail,Teenage Cocktail,0,2016,\N,88,"Drama,Thriller",5.8,4589.0
tt2797242,movie,Bombay Talkies,Bombay Talkies,0,2013,\N,127,Drama,6.7,4565.0
tt2980626,movie,Twinsters,Twinsters,0,2015,\N,89,"Biography,Documentary,Family",7.6,4516.0
tt5294198,movie,Catfight,Catfight,0,2016,\N,95,"Comedy,Drama",5.8,4500.0
tt0227194,movie,One 2 Ka 4,One 2 Ka 4,0,2001,\N,169,"Action,Comedy,Crime",5.4,4472.0
tt0103976,movie,City of Joy,City of Joy,0,1992,\N,132,Drama,6.5,4470.0
tt3784160,movie,Valley Uprising,Valley Uprising,0,2014,\N,103,Documentary,8.2,4441.0
tt2908228,movie,My Little Pony: Equestria Girls,My Little Pony: Equestria Girls,0,2013,\N,72,"Animation,Comedy,Family",6.2,4425.0
tt3713030,movie,I Am Michael,I Am Michael,0,2015,\N,98,"Biography,Drama,Romance",5.6,4369.0
tt1587263,movie,Romantik Komedi,Romantik Komedi,0,2010,\N,95,"Comedy,Romance",5.3,4352.0
tt5156746,movie,Force 2,Force 2,0,2016,\N,127,"Action,Thriller",6.2,4318.0
tt4163224,movie,Most Likely to Die,Most Likely to Die,0,2015,\N,90,Horror,4.0,4267.0
tt3399916,movie,The Dead Lands,The Dead Lands,0,2014,\N,107,"Action,Adventure",6.3,4261.0
tt6333052,movie,Casting JonBenet,Casting JonBenet,0,2017,\N,80,Documentary,6.1,4227.0
tt5653514,movie,Bad Day for the Cut,Bad Day for the Cut,0,2017,\N,99,"Crime,Drama,Thriller",6.5,4216.0
tt5278464,movie,Holy Hell,Holy Hell,0,2016,\N,100,Documentary,7.1,4200.0
tt4206218,movie,The Propaganda Game,The Propaganda Game,0,2015,\N,98,Documentary,6.8,4178.0
tt5598216,movie,Team Foxcatcher,Team Foxcatcher,0,2016,\N,90,"Biography,Crime,Documentary",7.3,4117.0
tt5829040,movie,Fun Mom Dinner,Fun Mom Dinner,0,2017,\N,81,Comedy,5.2,4114.0
tt0071206,movie,Benji,Benji,0,1974,\N,86,"Adventure,Family,Romance",6.1,4105.0
tt3348102,movie,Stereo,Stereo,0,2014,\N,98,"Crime,Thriller",6.6,4086.0
tt2400291,movie,The Barkley Marathons: The Race That Eats Its Young,The Barkley Marathons: The Race That Eats Its Young,0,2014,\N,89,"Adventure,Documentary,History",7.8,4065.0
tt4255110,movie,Contracted: Phase II,Contracted: Phase II,0,2015,\N,78,"Drama,Horror,Thriller",5.1,4056.0
tt0456123,movie,Dikkenek,Dikkenek,0,2006,\N,84,Comedy,6.9,4050.0
tt2204371,movie,Somm,Somm,0,2012,\N,94,Documentary,7.0,4043.0
tt2201548,movie,A Teacher,A Teacher,0,2013,\N,75,"Drama,Romance",4.7,4043.0
tt3762912,movie,Betting on Zero,Betting on Zero,0,2016,\N,99,Documentary,7.2,4039.0
tt4450706,movie,Husband Factor,Kocan Kadar Konus,0,2015,\N,108,"Comedy,Drama,Fantasy",6.3,4034.0
tt3090670,movie,Advantageous,Advantageous,0,2015,\N,90,"Drama,Family,Sci-Fi",6.2,4012.0
tt0079807,movie,Richard Pryor: Live in Concert,Richard Pryor: Live in Concert,0,1979,\N,78,"Comedy,Documentary",8.2,4001.0
tt3567666,movie,Stratton,Stratton,0,2017,\N,94,"Action,Thriller",4.8,3986.0
tt4399594,movie,Fitoor,Fitoor,0,2016,\N,131,"Drama,Romance",5.4,3978.0
tt4163668,tvMovie,The Eichmann Show,The Eichmann Show,0,2015,\N,90,"Drama,History",6.5,3952.0
tt7427356,movie,The Last Laugh,The Last Laugh,0,2019,\N,98,Comedy,5.6,3888.0
tt3531202,movie,Pilgrimage,Pilgrimage,0,2017,\N,96,"Action,Drama,History",5.8,3867.0
tt1640202,movie,Çok Filim Hareketler Bunlar,Çok Filim Hareketler Bunlar,0,2010,\N,134,Comedy,4.3,3848.0
tt5563330,movie,Whitney: Can I Be Me,Whitney: Can I Be Me,0,2017,\N,105,"Documentary,Music",6.7,3807.0
tt4842646,movie,The Most Hated Woman in America,The Most Hated Woman in America,0,2017,\N,91,"Biography,Drama,History",6.1,3784.0
tt3118874,movie,Back in Time,Back in Time,0,2015,\N,95,"Documentary,Family,History",6.3,3735.0
tt4048668,movie,Band of Robbers,Band of Robbers,0,2015,\N,95,"Adventure,Comedy,Crime",6.0,3727.0
tt1773109,movie,Yamla Pagla Deewana,Yamla Pagla Deewana,0,2011,\N,163,"Action,Comedy,Drama",5.6,3722.0
tt7983844,movie,Take Your Pills,Take Your Pills,0,2018,\N,87,Documentary,6.4,3716.0
tt6700846,movie,AlphaGo,AlphaGo,0,2017,\N,90,Documentary,7.9,3702.0
tt3328716,movie,Paper Planes,Paper Planes,0,2014,\N,96,"Drama,Family",6.2,3694.0
tt3568002,movie,The Witness,The Witness,0,2015,\N,89,"Biography,Crime,Documentary",7.0,3687.0
tt6744044,movie,Candy Jar,Candy Jar,0,2018,\N,92,Comedy,5.8,3658.0
tt5580536,movie,Arsenal,Arsenal,0,2017,\N,97,"Action,Crime,Thriller",4.0,3651.0
tt4991512,movie,Tramps,Tramps,0,2016,\N,82,"Comedy,Romance",6.5,3648.0
tt0362771,movie,Ishq Vishk,Ishq Vishk,0,2003,\N,134,"Comedy,Romance",6.0,3641.0
tt5517438,movie,7 Años,7 años,0,2016,\N,77,Drama,6.8,3617.0
tt1784589,movie,Players,Players,0,2012,\N,163,"Action,Crime,Thriller",4.1,3606.0
tt7214842,movie,One of Us,One of Us,0,2017,\N,95,Documentary,7.1,3601.0
tt7588790,movie,Voyeur,Voyeur,0,2017,\N,95,Documentary,6.2,3590.0
tt4898730,movie,Temple,Temple,0,2017,\N,78,"Adventure,Drama,Horror",3.6,3574.0
tt7296862,movie,SPF-18,SPF-18,0,2017,\N,75,Romance,3.3,3571.0
tt2088950,movie,The Show,This Is Your Death,0,2017,\N,104,"Drama,Game-Show,Thriller",5.6,3565.0
tt2724532,movie,Gridlocked,Gridlocked,0,2015,\N,110,Action,5.8,3561.0
tt4902716,movie,Rebirth,Rebirth,0,2016,\N,100,Thriller,5.0,3549.0
tt3239442,movie,The 10 Year Plan,The 10 Year Plan,0,2014,\N,90,"Comedy,Romance",6.1,3531.0
tt5267472,movie,Step Sisters,Step Sisters,0,2018,\N,108,Comedy,5.4,3511.0
tt3671086,movie,Natural Born Pranksters,Natural Born Pranksters,0,2016,\N,90,Comedy,3.6,3508.0
tt7448180,movie,The Debt Collector,The Debt Collector,0,2018,\N,95,"Action,Comedy",5.7,3455.0
tt3331028,movie,Imperial Dreams,Imperial Dreams,0,2014,\N,87,Drama,6.8,3454.0
tt4305148,movie,Lovesong,Lovesong,0,2016,\N,84,"Drama,Romance",6.3,3453.0
tt2293138,movie,Vive la France,Vive la France,0,2013,\N,94,Comedy,5.8,3449.0
tt2782692,movie,Ali's Wedding,Ali's Wedding,0,2017,\N,110,"Comedy,Drama,Romance",6.9,3428.0
tt0114231,movie,Ram Jaane,Ram Jaane,0,1995,\N,122,"Action,Crime,Drama",5.4,3428.0
tt4909752,movie,Rangoon,Rangoon,0,2017,\N,170,"Action,Drama,History",5.7,3386.0
tt3283718,movie,Hükümet Kadin 2,Hükümet Kadin 2,0,2013,\N,105,Comedy,6.1,3378.0
tt3578504,movie,Korengal,Korengal,0,2014,\N,84,"Documentary,History,News",6.8,3368.0
tt4738174,movie,Bon Cop Bad Cop 2,Bon Cop Bad Cop 2,0,2017,\N,126,"Action,Comedy,Crime",6.6,3366.0
tt3477480,movie,Sadece Sen,Sadece Sen,0,2014,\N,105,"Action,Drama,Romance",7.4,3362.0
tt4572820,movie,For the Love of Spock,For the Love of Spock,0,2016,\N,111,"Biography,Documentary",7.6,3351.0
tt6598626,movie,Take Me,Take Me,0,2017,\N,83,"Comedy,Crime",6.1,3347.0
tt6333054,movie,Chasing Coral,Chasing Coral,0,2017,\N,93,Documentary,8.1,3345.0
tt5809020,movie,Handsome: A Netflix Mystery Movie,Handsome: A Netflix Mystery Movie,0,2017,\N,80,"Comedy,Mystery",5.2,3329.0
tt5033790,movie,Banking on Bitcoin,Banking on Bitcoin,0,2016,\N,90,"Documentary,History,News",6.6,3321.0
tt2654572,movie,The Preppie Connection,The Preppie Connection,0,2015,\N,95,"Crime,Drama",6.1,3313.0
tt1580704,movie,That Girl in Yellow Boots,That Girl in Yellow Boots,0,2010,\N,103,"Crime,Drama,Mystery",6.7,3269.0
tt5151716,movie,Tony Robbins: I Am Not Your Guru,Tony Robbins: I Am Not Your Guru,0,2016,\N,115,Documentary,6.7,3250.0
tt7074092,tvMovie,Christmas Wedding Planner,Christmas Wedding Planner,0,2017,\N,86,Romance,4.3,3248.0
tt4003066,movie,Deliha,Deliha,0,2014,\N,107,"Comedy,Family,Romance",4.6,3237.0
tt2309987,movie,Hate Story,Hate Story,0,2012,\N,140,"Drama,Thriller",5.3,3226.0
tt2597760,movie,The Outcasts,The Outcasts,0,2017,\N,95,Comedy,5.5,3215.0
tt2408040,movie,B.A. Pass,B.A. Pass,0,2012,\N,95,"Crime,Drama",6.4,3210.0
tt3960240,movie,The After Party,The After Party,0,2018,\N,120,"Comedy,Music",5.8,3206.0
tt6333064,movie,Nobody Speak: Trials of the Free Press,Nobody Speak: Trials of the Free Press,0,2017,\N,95,Documentary,6.5,3206.0
tt4610748,movie,Devil's Gate,Devil's Gate,0,2017,\N,94,"Horror,Sci-Fi,Thriller",5.1,3205.0
tt3553378,movie,Sugar Mountain,Sugar Mountain,0,2016,\N,106,"Drama,Thriller",5.4,3187.0
tt5434870,movie,Little Sister,Little Sister,0,2016,\N,91,"Comedy,Drama",6.3,3182.0
tt3526286,movie,#Horror,#Horror,0,2015,\N,101,"Crime,Drama,Horror",3.0,3162.0
tt5702566,movie,Stasis,Stasis,0,2017,\N,90,"Adventure,Sci-Fi",3.0,3156.0
tt2417560,movie,Filmistaan,Filmistaan,0,2012,\N,117,Comedy,7.3,3156.0
tt6423886,movie,Happy Anniversary,Happy Anniversary,0,2018,\N,78,Comedy,5.7,3152.0
tt2361746,movie,Haraamkhor,Haraamkhor,0,2015,\N,90,"Drama,Romance",6.4,3133.0
tt2088745,movie,Iverson,Iverson,0,2014,\N,106,"Biography,Documentary,Sport",7.0,3107.0
tt4088588,movie,Rainbow,Dhanak,0,2015,\N,106,Drama,8.0,3103.0
tt4594836,movie,Darc,Darc,0,2018,\N,97,"Action,Thriller",5.8,3091.0
tt8329290,movie,The Golem,The Golem,0,2018,\N,95,"Drama,Horror",5.8,3070.0
tt6142496,movie,6 Balloons,6 Balloons,0,2018,\N,74,Drama,5.8,3069.0
tt5728684,movie,Sour Grapes,Sour Grapes,0,2016,\N,85,Documentary,7.3,3060.0
tt1613092,movie,Happy,Happy,0,2011,\N,76,"Documentary,Drama,Family",7.2,3050.0
tt2929690,movie,Margarita with a Straw,Margarita with a Straw,0,2014,\N,100,Drama,7.2,3032.0
tt2854394,movie,Hot Bot,Hot Bot,0,2016,\N,86,"Comedy,Sci-Fi",3.3,3027.0
tt2962984,movie,Girlfriend's Day,Girlfriend's Day,0,2017,\N,65,"Comedy,Drama",5.2,3024.0
tt4540434,movie,Paradox,Paradox,0,2016,\N,90,"Action,Drama,Sci-Fi",4.6,3021.0
tt4762824,movie,The Legacy of a Whitetail Deer Hunter,The Legacy of a Whitetail Deer Hunter,0,2018,\N,83,"Adventure,Comedy,Drama",5.5,3021.0
tt2378401,movie,Meet the Patels,Meet the Patels,0,2014,\N,88,"Comedy,Documentary,Romance",7.2,3005.0
tt5873150,movie,Strong Island,Strong Island,0,2017,\N,107,Documentary,6.4,2989.0
tt3587396,movie,Only the Dead,Only the Dead,0,2015,\N,77,"Biography,Documentary,History",7.7,2981.0
tt1298594,movie,The Presence,The Presence,0,2010,\N,87,"Drama,Horror,Thriller",4.4,2979.0
tt3672120,movie,Pottersville,Pottersville,0,2017,\N,84,Comedy,5.3,2973.0
tt3219604,movie,The Last Man on the Moon,The Last Man on the Moon,0,2014,\N,95,"Adventure,Biography,Documentary",7.4,2929.0
tt4483220,movie,The Funhouse Massacre,The Funhouse Massacre,0,2015,\N,90,"Comedy,Horror",5.2,2908.0
tt2378191,movie,The Haunting of Helena,The Haunting of Helena,0,2012,\N,84,"Horror,Thriller",4.7,2903.0
tt2473476,movie,Be Here Now,Be Here Now,0,2015,\N,100,"Biography,Documentary,Drama",8.7,2877.0
tt1735200,movie,When Pigs Have Wings,When Pigs Have Wings,0,2011,\N,98,Comedy,7.1,2871.0
tt7841496,movie,Perdida,Perdida,0,2018,\N,103,"Crime,Drama,Mystery",5.5,2847.0
tt0048918,movie,1984,1984,0,1956,\N,90,"Drama,Sci-Fi",7.0,2846.0
tt3534842,tvMovie,Finders Keepers,Finders Keepers,0,2014,\N,84,"Horror,Mystery,Thriller",4.3,2838.0
tt6688136,movie,Expedition Happiness,Expedition Happiness,0,2017,\N,95,Documentary,5.9,2808.0
tt6203570,movie,Mountain,Mountain,0,2017,\N,74,Documentary,7.2,2807.0
tt6071534,movie,Gringo: The Dangerous Life of John McAfee,Gringo: The Dangerous Life of John McAfee,0,2016,\N,97,"Crime,Documentary",6.7,2801.0
tt3272570,movie,All Things Must Pass: The Rise and Fall of Tower Records,All Things Must Pass: The Rise and Fall of Tower Records,0,2015,\N,94,"Documentary,History,Music",7.3,2796.0
tt6854672,movie,Battle,Battle,0,2018,\N,95,"Drama,Music,Romance",6.0,2782.0
tt5535942,movie,Küçük Esnaf,Küçük Esnaf,0,2016,\N,104,"Action,Adventure,Comedy",5.6,2773.0
tt4391852,movie,Içimdeki Ses,Içimdeki Ses,0,2015,\N,93,"Comedy,Drama",6.0,2773.0
tt5479616,movie,Loving,Amar,0,2017,\N,105,"Drama,Romance",5.3,2762.0
tt6039284,movie,Food Choices,Food Choices,0,2016,\N,91,Documentary,7.3,2740.0
tt6794424,movie,LA 92,LA 92,0,2017,\N,114,"Documentary,History",8.2,2710.0
tt1629715,movie,Miss Lovely,Miss Lovely,0,2012,\N,113,"Crime,Drama,Romance",6.3,2698.0
tt2992524,movie,The Guvnors,The Guvnors,0,2014,\N,95,Thriller,5.8,2696.0
tt3445270,movie,The Battered Bastards of Baseball,The Battered Bastards of Baseball,0,2014,\N,80,"Documentary,Sport",8.0,2646.0
tt5191238,movie,Dedemin Fisi,Dedemin Fisi,0,2016,\N,100,"Comedy,Family",5.6,2633.0
tt2395339,movie,Mothers and Daughters,Mothers and Daughters,0,2016,\N,90,Drama,5.0,2624.0
tt1946421,movie,The Captains,The Captains,0,2011,\N,97,"Biography,Documentary",6.8,2599.0
tt2394063,movie,Too Late,Too Late,0,2015,\N,107,"Drama,Mystery,Thriller",6.7,2593.0
tt2112277,movie,Swelter,Swelter,0,2014,\N,96,"Action,Crime,Drama",4.5,2583.0
tt4973112,movie,Hitting the Apex,Hitting the Apex,0,2015,\N,138,"Documentary,Sport",8.4,2577.0
tt2404299,movie,Lovesick,Lovesick,0,2014,\N,85,"Comedy,Romance",5.2,2575.0
tt6981046,movie,Williams,Williams,0,2017,\N,109,"Biography,Documentary,Sport",7.7,2573.0
tt7455754,movie,The Game Changers,The Game Changers,0,2018,\N,108,Documentary,8.5,2548.0
tt3511812,movie,Stop at Nothing: The Lance Armstrong Story,Stop at Nothing: The Lance Armstrong Story,0,2014,\N,104,"Biography,Documentary,Sport",7.5,2543.0
tt6514010,movie,Long Live Brij Mohan,Brij Mohan Amar Rahe,0,2017,\N,105,"Comedy,Crime,Drama",7.0,2525.0
tt1370429,movie,99,99,0,2009,\N,135,"Comedy,Crime,Drama",7.3,2516.0
tt4900018,movie,Keith Richards: Under the Influence,Keith Richards: Under the Influence,0,2015,\N,81,"Documentary,Music",7.1,2497.0
tt2807410,movie,Rudhramadevi,Rudhramadevi,0,2015,\N,157,"Action,Biography,History",5.9,2467.0
tt5952266,movie,The Ivory Game,The Ivory Game,0,2016,\N,112,Documentary,7.9,2458.0
tt0172234,movie,Chaahat,Chaahat,0,1996,\N,151,"Drama,Romance",5.5,2447.0
tt6262764,movie,Rip Tide,Rip Tide,0,2017,\N,85,Family,5.5,2444.0
tt0045161,movie,The Sniper,The Sniper,0,1952,\N,88,"Crime,Drama,Film-Noir",7.1,2443.0
tt4743562,movie,The Last Heist,The Last Heist,0,2016,\N,84,"Action,Horror,Thriller",3.5,2420.0
tt4653586,movie,The Drowning,The Drowning,0,2016,\N,95,"Drama,Thriller",4.4,2397.0
tt5792472,movie,Take the 10,Take the 10,0,2017,\N,80,Comedy,4.8,2392.0
tt1934487,movie,Zenne Dancer,Zenne Dancer,0,2012,\N,99,"Biography,Drama,Romance",7.2,2382.0
tt4702826,movie,Birthmarked,Birthmarked,0,2018,\N,90,Comedy,5.7,2370.0
tt3202120,movie,Barbecue,Barbecue,0,2014,\N,98,Comedy,6.1,2361.0
tt2094854,movie,Inkaar,Inkaar,0,2013,\N,125,"Drama,Romance,Thriller",6.1,2345.0
tt5851014,movie,Savage Dog,Savage Dog,0,2017,\N,94,"Action,Drama",4.9,2345.0
tt5826432,movie,Burning Sands,Burning Sands,0,2017,\N,96,Drama,6.1,2326.0
tt1757800,movie,Mitt,Mitt,0,2014,\N,94,"Biography,Documentary,Family",6.9,2325.0
tt3275216,movie,Manson Family Vacation,Manson Family Vacation,0,2015,\N,84,"Comedy,Drama,Thriller",5.9,2309.0
tt2139919,movie,Gimme the Loot,Gimme the Loot,0,2012,\N,79,"Comedy,Crime,Drama",6.6,2304.0
tt1205071,movie,Paintball,Paintball,0,2009,\N,86,"Action,Thriller",3.9,2294.0
tt5796838,movie,Roxanne Roxanne,Roxanne Roxanne,0,2017,\N,100,"Biography,Drama,Music",6.2,2291.0
tt5697870,movie,Lucknow Central,Lucknow Central,0,2017,\N,133,"Action,Drama,Music",6.2,2283.0
tt0362129,movie,Seeing Other People,Seeing Other People,0,2004,\N,90,"Comedy,Romance",5.8,2280.0
tt0267363,movie,Chandni Bar,Chandni Bar,0,2001,\N,150,"Crime,Drama",7.6,2278.0
tt3108604,movie,American Poltergeist,American Poltergeist,0,2015,\N,78,"Horror,Thriller",2.1,2277.0
tt0184872,movie,Rurouni Kenshin: Requiem for the Ishin Patriots,Rurôni Kenshin: Ishin shishi e no Requiem,0,1997,\N,90,"Action,Animation,Drama",7.5,2264.0
tt4505260,movie,Niyazi Gül Dörtnala,Niyazi Gül Dörtnala,0,2015,\N,106,"Action,Adventure,Comedy",4.5,2264.0
tt0036696,movie,The Canterville Ghost,The Canterville Ghost,0,1944,\N,95,"Comedy,Fantasy",6.9,2261.0
tt5804314,movie,Let There Be Light,Let There Be Light,0,2017,\N,100,Drama,4.7,2260.0
tt4715356,movie,Money,Money,0,2016,\N,86,"Crime,Mystery,Thriller",5.5,2256.0
tt2933794,movie,Man vs Snake: The Long and Twisted Tale of Nibbler,Man vs Snake: The Long and Twisted Tale of Nibbler,0,2015,\N,92,Documentary,7.0,2245.0
tt7215444,movie,The Final Year,The Final Year,0,2017,\N,89,Documentary,6.3,2238.0
tt3986532,movie,Tig,Tig,0,2015,\N,95,Documentary,7.4,2230.0
tt2312602,movie,Reincarnated,Reincarnated,0,2012,\N,96,"Documentary,Music",6.2,2217.0
tt6958014,movie,Duck Butter,Duck Butter,0,2018,\N,93,"Comedy,Drama,Romance",5.2,2191.0
tt2380564,movie,Swearnet: The Movie,Swearnet: The Movie,0,2014,\N,112,Comedy,5.9,2182.0
tt5168832,movie,After Porn Ends 2,After Porn Ends 2,0,2017,\N,90,Documentary,5.4,2177.0
tt7260048,movie,Outside In,Outside In,0,2017,\N,109,Drama,6.7,2168.0
tt5740806,movie,Coin Heist,Coin Heist,0,2017,\N,97,"Crime,Drama,Romance",4.8,2162.0
tt0139615,movie,Slam,Slam,0,1998,\N,100,Drama,7.1,2152.0
tt5431600,movie,The Black Room,The Black Room,0,2017,\N,91,"Comedy,Horror",3.3,2149.0
tt2655788,movie,11.6,11.6,0,2013,\N,102,"Biography,Drama,Thriller",5.8,2136.0
tt4627352,movie,Shepherds and Butchers,Shepherds and Butchers,0,2016,\N,106,Drama,6.8,2136.0
tt4881362,movie,Thithi,Thithi,0,2015,\N,123,Drama,8.3,2113.0
tt3320502,tvMovie,Let It Snow,Let It Snow,0,2013,\N,82,"Drama,Family,Romance",6.7,2084.0
tt1841611,movie,Gandu,Gandu,0,2010,\N,85,Drama,5.6,2080.0
tt5608972,movie,Bir Baba Hindu,Bir Baba Hindu,0,2016,\N,112,"Action,Adventure,Comedy",3.0,2063.0
tt6212496,movie,Mr. Roosevelt,Mr. Roosevelt,0,2017,\N,90,Comedy,6.2,2062.0
tt3301196,movie,Neverlake,Neverlake,0,2013,\N,86,"Drama,Horror,Mystery",5.3,2054.0
tt0136153,movie,English Babu Desi Mem,English Babu Desi Mem,0,1996,\N,170,"Comedy,Drama,Musical",4.7,2025.0
tt3175888,movie,Dukhtar,Dukhtar,0,2014,\N,93,"Drama,Thriller",7.0,2010.0
tt5701718,movie,Heartthrob,Heartthrob,0,2017,\N,86,"Drama,Romance,Thriller",5.5,2000.0
tt7320560,movie,Cuba and the Cameraman,Cuba and the Cameraman,0,2017,\N,113,Documentary,8.2,1994.0
tt2381213,movie,Sundown,Sundown,0,2016,\N,103,"Action,Comedy,Romance",5.4,1985.0
tt6215910,movie,Görümce,Görümce,0,2016,\N,109,"Comedy,Family,Romance",5.1,1978.0
tt0889665,movie,Steak,Steak,0,2007,\N,82,"Comedy,Sci-Fi",5.9,1978.0
tt6185286,movie,Saving Capitalism,Saving Capitalism,0,2017,\N,73,Documentary,6.8,1978.0
tt4175888,movie,The Chosen,The Chosen,0,2015,\N,88,"Horror,Thriller",3.5,1971.0
tt0328955,movie,Chouchou,Chouchou,0,2003,\N,105,Comedy,4.6,1960.0
tt5538078,short,Extremis,Extremis,0,2016,\N,24,"Documentary,Short",7.3,1956.0
tt6263642,movie,Generation Iron 2,Generation Iron 2,0,2017,\N,106,Documentary,6.1,1943.0
tt5732482,movie,Hans Zimmer: Live in Prague,Hans Zimmer: Live in Prague,0,2017,\N,150,"Documentary,Music",9.1,1942.0
tt7983794,movie,Operation Odessa,Operation Odessa,0,2018,\N,95,Documentary,7.7,1940.0
tt2142801,movie,Last Stop: Kurtulus,Kurtulus Son Durak,0,2012,\N,106,"Comedy,Drama",6.2,1939.0
tt7389366,short,Heroin(e),Heroin(e),0,2017,\N,39,"Documentary,Short",6.8,1937.0
tt4505666,movie,Prescription Thugs,Prescription Thugs,0,2015,\N,86,Documentary,7.0,1918.0
tt4003774,movie,Meet the Mormons,Meet the Mormons,0,2014,\N,78,Documentary,6.8,1907.0
tt7358936,tvMovie,My Perfect Romance,My Perfect Romance,0,2018,\N,91,Romance,4.6,1906.0
tt0081344,tvMovie,Playing for Time,Playing for Time,0,1980,\N,150,"Drama,Music",7.5,1904.0
tt7895904,movie,Family Blood,Family Blood,0,2018,\N,92,"Horror,Thriller",4.2,1875.0
tt3899932,movie,Call Me Lucky,Call Me Lucky,0,2015,\N,106,"Biography,Comedy,Documentary",7.6,1865.0
tt4058426,movie,India's Daughter,India's Daughter,0,2015,\N,63,"Biography,Crime,Documentary",8.2,1854.0
tt7215388,movie,The China Hustle,The China Hustle,0,2017,\N,82,Documentary,7.1,1847.0
tt0095719,movie,The Nest,The Nest,0,1988,\N,89,"Horror,Sci-Fi",5.2,1846.0
tt4964772,movie,Risk,Risk,0,2016,\N,86,Documentary,6.3,1841.0
tt3815136,movie,My Beautiful Broken Brain,My Beautiful Broken Brain,0,2014,\N,86,"Biography,Documentary",7.1,1832.0
tt5050788,movie,Loev,Loev,0,2015,\N,92,"Drama,Romance",5.9,1817.0
tt4354740,movie,Dharam Sankat Mein,Dharam Sankat Mein,0,2015,\N,129,Comedy,6.2,1816.0
tt5203824,movie,A Plastic Ocean,A Plastic Ocean,0,2016,\N,102,Documentary,8.0,1798.0
tt1263679,movie,Firaaq,Firaaq,0,2008,\N,101,"Drama,History",7.4,1790.0
tt8106576,movie,The Bleeding Edge,The Bleeding Edge,0,2018,\N,99,Documentary,7.7,1767.0
tt3551954,movie,Raiders!: The Story of the Greatest Fan Film Ever Made,Raiders!: The Story of the Greatest Fan Film Ever Made,0,2015,\N,106,Documentary,6.9,1767.0
tt0036630,short,San Pietro,San Pietro,0,1945,\N,32,"Documentary,Short,War",6.7,1762.0
tt3977462,movie,Full Out,Full Out,0,2015,\N,90,"Biography,Drama,Family",6.4,1750.0
tt3514330,movie,Youngistaan,Youngistaan,0,2014,\N,133,Drama,5.1,1740.0
tt0250690,movie,Refugee,Refugee,0,2000,\N,207,"Drama,Musical,Romance",5.4,1732.0
tt2949296,movie,I Am Your Father,I Am Your Father,0,2015,\N,83,"Biography,Documentary",6.5,1731.0
tt3557464,movie,Print the Legend,Print the Legend,0,2014,\N,100,"Biography,Documentary,Drama",7.1,1722.0
tt6155456,movie,Juanita,Juanita,0,2019,\N,90,Drama,6.0,1708.0
tt2704454,short,Little Witch Academia,Little Witch Academia,0,2013,\N,26,"Animation,Comedy,Family",7.4,1697.0
tt1473357,movie,Fatal,Fatal,0,2010,\N,95,"Comedy,Music",5.8,1694.0
